timestamp_ns,path_id,delay_s,amplitude_real,amplitude_imag,phase_rad,aoa_theta_rad,aoa_phi_rad,aod_theta_rad,aod_phi_rad,doppler_hz,los_flag
586285714,0,7.982252100191545e-06,3.32309952000287e-07,0.0,0.0,1.5683726072311401,-0.0031863644253462553,1.573220133781433,3.138406276702881,-9728.874812222028,1
596571429,0,7.978916073625442e-06,3.3244887731598283e-07,0.0,0.0,1.5683716535568237,-0.0031876959837973118,1.5732210874557495,3.1384050846099854,-9728.874748443126,1
606857143,0,7.97558095655404e-06,3.3258791631851636e-07,0.0,0.0,1.5683705806732178,-0.0031890294048935175,1.5732221603393555,3.1384036540985107,-9728.874681767089,1
617142857,0,7.972244929987937e-06,3.327270690078876e-07,0.0,0.0,1.5683696269989014,-0.003190363757312298,1.5732231140136719,3.1384024620056152,-9728.874617848141,1
627428571,0,7.968909812916536e-06,3.3286636380580603e-07,0.0,0.0,1.5683685541152954,-0.0031916992738842964,1.5732241868972778,3.1384010314941406,-9728.874551051274,1
637714286,0,7.965573786350433e-06,3.330057154471433e-07,0.0,0.0,1.568367600440979,-0.003193035488948226,1.5732251405715942,3.138399600982666,-9728.874487021001,1
648000000,0,7.962238669279031e-06,3.331452091970277e-07,0.0,0.0,1.568366527557373,-0.003194373333826661,1.5732262134552002,3.1383984088897705,-9728.874420095908,1
658285714,0,7.95890355220763e-06,3.3328481663374987e-07,0.0,0.0,1.5683655738830566,-0.003195712110027671,1.5732271671295166,3.138396978378296,-9728.874355932441,1
668571429,0,7.955567525641527e-06,3.3342456617901917e-07,0.0,0.0,1.5683645009994507,-0.003197052050381899,1.5732282400131226,3.1383957862854004,-9728.874288886183,1
678857143,0,7.952232408570126e-06,3.335644294111262e-07,0.0,0.0,1.5683635473251343,-0.003198393154889345,1.573229193687439,3.138394355773926,-9728.874224596577,1
689142857,0,7.948896382004023e-06,3.337043779083615e-07,0.0,0.0,1.5683624744415283,-0.0031997349578887224,1.573230266571045,3.138392925262451,-9728.874157436228,1
699428571,0,7.945561264932621e-06,3.3384446851414395e-07,0.0,0.0,1.5683614015579224,-0.003201078623533249,1.5732313394546509,3.1383917331695557,-9728.874090189158,1
709714286,0,7.942225238366518e-06,3.3398475807189243e-07,0.0,0.0,1.568360447883606,-0.0032024229876697063,1.5732322931289673,3.138390302658081,-9728.8740257167,1
720000000,0,7.938889211800415e-06,3.3412507605135033e-07,0.0,0.0,1.568359375,-0.003203768515959382,1.5732333660125732,3.1383888721466064,-9728.87395835528,1
730285714,0,7.935554094729014e-06,3.3426550771764596e-07,0.0,0.0,1.5683584213256836,-0.003205115208402276,1.5732343196868896,3.138387680053711,-9728.873893756238,1
740571429,0,7.93221806816291e-06,3.3440608149248874e-07,0.0,0.0,1.5683573484420776,-0.0032064630649983883,1.5732353925704956,3.1383862495422363,-9728.87382626579,1
750857143,0,7.92888295109151e-06,3.345467405324598e-07,0.0,0.0,1.5683563947677612,-0.0032078116200864315,1.573236346244812,3.1383848190307617,-9728.873761554512,1
761142857,0,7.925546924525406e-06,3.3468757010268746e-07,0.0,0.0,1.5683553218841553,-0.0032091618049889803,1.573237419128418,3.138383626937866,-9728.87369393486,1
771428571,0,7.922211807454005e-06,3.348284849380434e-07,0.0,0.0,1.5683542490005493,-0.0032105131540447474,1.573238492012024,3.1383821964263916,-9728.873626249911,1
781714286,0,7.918875780887902e-06,3.3496951346023707e-07,0.0,0.0,1.568353295326233,-0.003211865434423089,1.5732394456863403,3.138380765914917,-9728.873561340331,1
792000000,0,7.915539754321799e-06,3.351106840909779e-07,0.0,0.0,1.568352222442627,-0.003213218878954649,1.5732405185699463,3.1383795738220215,-9728.87349353318,1
802285714,0,7.912204637250397e-06,3.35251939986847e-07,0.0,0.0,1.568351149559021,-0.003214573487639427,1.5732415914535522,3.138378143310547,-9728.8734256606,1
812571429,0,7.908868610684294e-06,3.3539333799126325e-07,0.0,0.0,1.5683501958847046,-0.003215929726138711,1.5732425451278687,3.1383767127990723,-9728.873360545007,1
822857143,0,7.905533493612893e-06,3.3553487810422666e-07,0.0,0.0,1.5683491230010986,-0.0032172861974686384,1.5732436180114746,3.1383755207061768,-9728.873292557246,1
833142857,0,7.90219746704679e-06,3.3567647506060894e-07,0.0,0.0,1.5683480501174927,-0.003218644531443715,1.5732446908950806,3.138374090194702,-9728.873224482059,1
843428571,0,7.898862349975388e-06,3.358182425472478e-07,0.0,0.0,1.5683470964431763,-0.0032200037967413664,1.573245644569397,3.1383726596832275,-9728.87315918917,1
853714286,0,7.895526323409285e-06,3.3596012372072437e-07,0.0,0.0,1.5683460235595703,-0.003221364226192236,1.573246717453003,3.138371467590332,-9728.873090991245,1
864000000,0,7.892190296843182e-06,3.3610211858103867e-07,0.0,0.0,1.5683449506759644,-0.0032227253541350365,1.5732477903366089,3.1383700370788574,-9728.873022742215,1
874285714,0,7.888855179771781e-06,3.362442271281907e-07,0.0,0.0,1.568343997001648,-0.0032240883447229862,1.5732487440109253,3.138368606567383,-9728.872957249754,1
884571429,0,7.885519153205678e-06,3.3638647778388986e-07,0.0,0.0,1.568342924118042,-0.0032254522666335106,1.5732498168945312,3.138367176055908,-9728.872888855822,1
894857143,0,7.882184036134277e-06,3.3652875686129846e-07,0.0,0.0,1.568341851234436,-0.0032268171198666096,1.5732508897781372,3.1383659839630127,-9728.872820403356,1
905142857,0,7.878848009568173e-06,3.366712348906731e-07,0.0,0.0,1.5683408975601196,-0.003228183137252927,1.5732518434524536,3.138364553451538,-9728.87275473282,1
915428571,0,7.875512892496772e-06,3.368138266068854e-07,0.0,0.0,1.5683398246765137,-0.003229550551623106,1.5732529163360596,3.1383631229400635,-9728.872686142468,1
925714286,0,7.872176865930669e-06,3.3695653200993547e-07,0.0,0.0,1.5683387517929077,-0.00323091889731586,1.5732539892196655,3.138361930847168,-9728.872617493453,1
936000000,0,7.868840839364566e-06,3.370993795215327e-07,0.0,0.0,1.5683376789093018,-0.003232288407161832,1.5732550621032715,3.1383605003356934,-9728.872548778414,1
946285714,0,7.865505722293165e-06,3.3724236914167705e-07,0.0,0.0,1.5683367252349854,-0.003233659313991666,1.573256015777588,3.1383590698242188,-9728.872482842633,1
956571429,0,7.862169695727061e-06,3.3738547244865913e-07,0.0,0.0,1.5683356523513794,-0.003235030919313431,1.5732570886611938,3.138357639312744,-9728.872414003976,1
966857143,0,7.85883457865566e-06,3.375286610207695e-07,0.0,0.0,1.5683345794677734,-0.003236404387280345,1.5732581615447998,3.1383564472198486,-9728.87234507717,1
977142857,0,7.855498552089557e-06,3.3767199170142703e-07,0.0,0.0,1.5683335065841675,-0.0032377787865698338,1.5732592344284058,3.138355016708374,-9728.872276091477,1
987428571,0,7.852162525523454e-06,3.378154360689223e-07,0.0,0.0,1.568332552909851,-0.00323915365152061,1.5732601881027222,3.1383535861968994,-9728.872209919024,1
997714286,0,7.848827408452053e-06,3.3795899412325525e-07,0.0,0.0,1.5683314800262451,-0.003240530611947179,1.5732612609863281,3.138352155685425,-9728.872140794672,1
1008000000,0,7.84549138188595e-06,3.381026942861354e-07,0.0,0.0,1.5683304071426392,-0.003241908270865679,1.573262333869934,3.13835072517395,-9728.872071618644,1
1018285714,0,7.842156264814548e-06,3.382465081358532e-07,0.0,0.0,1.5683293342590332,-0.0032432873267680407,1.57326340675354,3.1383495330810547,-9728.872002368873,1
1028571429,0,7.838820238248445e-06,3.383904356724088e-07,0.0,0.0,1.5683282613754272,-0.003244667546823621,1.573264479637146,3.13834810256958,-9728.871933052653,1
1038857143,0,7.835485121177044e-06,3.385345053175115e-07,0.0,0.0,1.5683273077011108,-0.0032460486982017756,1.5732654333114624,3.1383466720581055,-9728.871866540865,1
1049142857,0,7.832150004105642e-06,3.386786602277425e-07,0.0,0.0,1.5683262348175049,-0.0032474312465637922,1.5732665061950684,3.138345241546631,-9728.87179709285,1
1059428571,0,7.82881397753954e-06,3.3882295724652067e-07,0.0,0.0,1.568325161933899,-0.003248814959079027,1.5732675790786743,3.1383438110351562,-9728.87172757825,1
1069714286,0,7.825478860468138e-06,3.38967396373846e-07,0.0,0.0,1.568324089050293,-0.0032501996029168367,1.5732686519622803,3.1383426189422607,-9728.87165800437,1
1080000000,0,7.822142833902035e-06,3.39111949188009e-07,0.0,0.0,1.568323016166687,-0.003251585876569152,1.5732697248458862,3.138341188430786,-9728.871588349082,1
1090285714,0,7.818807716830634e-06,3.3925658726730035e-07,0.0,0.0,1.568321943283081,-0.003252972848713398,1.5732707977294922,3.1383397579193115,-9728.871518641792,1
1100571429,0,7.81547169026453e-06,3.3940139587684826e-07,0.0,0.0,1.5683209896087646,-0.0032543614506721497,1.5732717514038086,3.138338327407837,-9728.87145172389,1
1110857143,0,7.812135663698427e-06,3.395463181732339e-07,0.0,0.0,1.5683199167251587,-0.0032557507511228323,1.5732728242874146,3.1383368968963623,-9728.871381884248,1
1121142857,0,7.808800546627026e-06,3.3969135415645724e-07,0.0,0.0,1.5683188438415527,-0.0032571416813880205,1.5732738971710205,3.138335704803467,-9728.871311962981,1
1131428571,0,7.805464520060923e-06,3.3983644698309945e-07,0.0,0.0,1.5683177709579468,-0.0032585335429757833,1.5732749700546265,3.138334274291992,-9728.871241982171,1
1141714286,0,7.802129402989522e-06,3.399817671834171e-07,0.0,0.0,1.5683166980743408,-0.0032599265687167645,1.5732760429382324,3.1383328437805176,-9728.871171934392,1
1152000000,0,7.798793376423419e-06,3.4012717264886305e-07,0.0,0.0,1.5683156251907349,-0.0032613209914416075,1.5732771158218384,3.138331413269043,-9728.87110181221,1
1162285714,0,7.795458259352017e-06,3.402726918011467e-07,0.0,0.0,1.568314552307129,-0.0032627165783196688,1.5732781887054443,3.1383299827575684,-9728.87103162296,1
1172571429,0,7.792122232785914e-06,3.4041838148368697e-07,0.0,0.0,1.568313479423523,-0.003264112863689661,1.5732792615890503,3.1383285522460938,-9728.87096138138,1
1182857143,0,7.788786206219811e-06,3.405642132747744e-07,0.0,0.0,1.568312406539917,-0.003265511244535446,1.5732803344726562,3.138327121734619,-9728.870891043063,1
1193142857,0,7.78545108914841e-06,3.4071010190928064e-07,0.0,0.0,1.568311333656311,-0.0032669100910425186,1.5732814073562622,3.1383259296417236,-9728.870820659724,1
1203428571,0,7.782115062582307e-06,3.408561610740435e-07,0.0,0.0,1.568310260772705,-0.0032683105673640966,1.5732824802398682,3.138324499130249,-9728.870750194323,1
1213714286,0,7.778779945510905e-06,3.4100233392564405e-07,0.0,0.0,1.5683093070983887,-0.003269712207838893,1.5732834339141846,3.1383230686187744,-9728.870682546061,1
1224000000,0,7.775443918944802e-06,3.411485920423729e-07,0.0,0.0,1.5683082342147827,-0.00327111454680562,1.5732845067977905,3.1383216381073,-9728.870611962053,1
1234285714,0,7.7721088018734e-06,3.4129502068935835e-07,0.0,0.0,1.5683071613311768,-0.003272518515586853,1.5732855796813965,3.138320207595825,-9728.870541295822,1
1244571429,0,7.768772775307298e-06,3.414415630231815e-07,0.0,0.0,1.5683060884475708,-0.0032739234156906605,1.5732866525650024,3.1383187770843506,-9728.870470569553,1
1254857143,0,7.765436748741195e-06,3.415882190438424e-07,0.0,0.0,1.5683050155639648,-0.00327532971277833,1.5732877254486084,3.138317346572876,-9728.87039976837,1
1265142857,0,7.762101631669793e-06,3.4173501717305044e-07,0.0,0.0,1.5683039426803589,-0.003276737406849861,1.5732887983322144,3.1383159160614014,-9728.87032889221,1
1275428571,0,7.75876560510369e-06,3.418819289890962e-07,0.0,0.0,1.568302869796753,-0.0032781462650746107,1.5732898712158203,3.1383144855499268,-9728.870257948443,1
1285714286,0,7.755430488032289e-06,3.420289829136891e-07,0.0,0.0,1.568301796913147,-0.0032795558217912912,1.5732909440994263,3.1383132934570312,-9728.870186951885,1
1296000000,0,7.752095370960888e-06,3.4217615052511974e-07,0.0,0.0,1.568300724029541,-0.0032809670083224773,1.5732920169830322,3.1383118629455566,-9728.870115872773,1
1306285714,0,7.748759344394784e-06,3.423234318233881e-07,0.0,0.0,1.568299651145935,-0.0032823793590068817,1.5732930898666382,3.138310432434082,-9728.870044725913,1
1316571429,0,7.745424227323383e-06,3.424708552302036e-07,0.0,0.0,1.568298578262329,-0.0032837928738445044,1.5732941627502441,3.1383090019226074,-9728.869973511253,1
1326857143,0,7.74208820075728e-06,3.4261842074556625e-07,0.0,0.0,1.5682975053787231,-0.0032852080184966326,1.57329523563385,3.138307571411133,-9728.869902213868,1
1337142857,0,7.738753083685879e-06,3.4276609994776663e-07,0.0,0.0,1.5682964324951172,-0.0032866240944713354,1.573296308517456,3.138306140899658,-9728.869830856018,1
1347428571,0,7.735417057119776e-06,3.4291389283680473e-07,0.0,0.0,1.5682953596115112,-0.0032880413345992565,1.573297381401062,3.1383047103881836,-9728.869759430225,1
1357714286,0,7.732081940048374e-06,3.4306177099097113e-07,0.0,0.0,1.5682942867279053,-0.0032894595060497522,1.573298454284668,3.138303279876709,-9728.869687943885,1
1368000000,0,7.728745913482271e-06,3.432098196753941e-07,0.0,0.0,1.5682930946350098,-0.00329087907448411,1.5732996463775635,3.1383018493652344,-9728.86961347894,1
1378285714,0,7.725409886916168e-06,3.4335801046836423e-07,0.0,0.0,1.5682920217514038,-0.0032923000399023294,1.5733007192611694,3.1383004188537598,-9728.869541840313,1
1388571429,0,7.722074769844767e-06,3.435063149481721e-07,0.0,0.0,1.5682909488677979,-0.0032937221694737673,1.5733017921447754,3.138298988342285,-9728.86947013354,1
1398857143,0,7.718738743278664e-06,3.436547615365271e-07,0.0,0.0,1.568289875984192,-0.0032951454631984234,1.5733028650283813,3.1382975578308105,-9728.869398358573,1
1409142857,0,7.715403626207262e-06,3.4380335023342923e-07,0.0,0.0,1.568288803100586,-0.003296570386737585,1.5733039379119873,3.138296127319336,-9728.869326500426,1
1419428571,0,7.71206759964116e-06,3.4395210946058796e-07,0.0,0.0,1.56828773021698,-0.0032979962415993214,1.5733050107955933,3.1382946968078613,-9728.869254581447,1
1429714286,0,7.708731573075056e-06,3.44100953952875e-07,0.0,0.0,1.568286657333374,-0.0032994234934449196,1.5733060836791992,3.1382932662963867,-9728.869182586646,1
1440000000,0,7.705396456003655e-06,3.4424991213199974e-07,0.0,0.0,1.568285584449768,-0.0033008516766130924,1.5733071565628052,3.138291835784912,-9728.869110530919,1
1450285714,0,7.702060429437552e-06,3.443989839979622e-07,0.0,0.0,1.568284511566162,-0.003302281256765127,1.5733082294464111,3.1382904052734375,-9728.869038399269,1
1460571429,0,7.69872531236615e-06,3.445481979724718e-07,0.0,0.0,1.5682834386825562,-0.00330371200107038,1.573309302330017,3.138288974761963,-9728.86896619912,1
1470857143,0,7.695389285800047e-06,3.446975540555286e-07,0.0,0.0,1.5682822465896606,-0.0033051439095288515,1.5733104944229126,3.1382875442504883,-9728.868891014727,1
1481142857,0,7.692054168728646e-06,3.448470522471325e-07,0.0,0.0,1.5682811737060547,-0.0033065774478018284,1.5733115673065186,3.1382861137390137,-9728.868818661209,1
1491428571,0,7.688718142162543e-06,3.4499663570386474e-07,0.0,0.0,1.5682801008224487,-0.00330801191739738,1.5733126401901245,3.138284683227539,-9728.868746246528,1
1501714286,0,7.68538211559644e-06,3.451463612691441e-07,0.0,0.0,1.5682790279388428,-0.0033094477839767933,1.5733137130737305,3.1382832527160645,-9728.868673755649,1
1512000000,0,7.682046998525038e-06,3.4529625736468006e-07,0.0,0.0,1.5682779550552368,-0.0033108845818787813,1.5733147859573364,3.13828182220459,-9728.868601203516,1
1522285714,0,7.678710971958935e-06,3.454462387253443e-07,0.0,0.0,1.5682768821716309,-0.0033123227767646313,1.5733158588409424,3.1382803916931152,-9728.86852857508,1
1532571429,0,7.675375854887534e-06,3.455963621945557e-07,0.0,0.0,1.5682756900787354,-0.003313762601464987,1.573317050933838,3.1382789611816406,-9728.86845293948,1
1542857143,0,7.67203982832143e-06,3.457465993506048e-07,0.0,0.0,1.5682746171951294,-0.003315203357487917,1.5733181238174438,3.138277530670166,-9728.86838016453,1
1553142857,0,7.66870471125003e-06,3.458970070369105e-07,0.0,0.0,1.5682735443115234,-0.0033166450448334217,1.5733191967010498,3.1382761001586914,-9728.868307328134,1
1563428571,0,7.665368684683926e-06,3.4604752841005393e-07,0.0,0.0,1.5682724714279175,-0.003318088361993432,1.5733202695846558,3.138274669647217,-9728.868234407708,1
1573714286,0,7.662032658117823e-06,3.4619816347003507e-07,0.0,0.0,1.5682713985443115,-0.0033195328433066607,1.5733213424682617,3.138273239135742,-9728.868161418217,1
1584000000,0,7.658697541046422e-06,3.463488837951445e-07,0.0,0.0,1.568270206451416,-0.003320978721603751,1.5733225345611572,3.1382718086242676,-9728.868085422435,1
1594285714,0,7.655361514480319e-06,3.4649980307221995e-07,0.0,0.0,1.56826913356781,-0.0033224255312234163,1.5733236074447632,3.138270378112793,-9728.868012293426,1
1604571429,0,7.652026397408918e-06,3.4665086445784254e-07,0.0,0.0,1.568268060684204,-0.003323873970657587,1.5733246803283691,3.1382689476013184,-9728.86793908015,1
1614857143,0,7.648690370842814e-06,3.4680203953030286e-07,0.0,0.0,1.5682669878005981,-0.003325323574244976,1.573325753211975,3.1382675170898438,-9728.867865797602,1
1625142857,0,7.645355253771413e-06,3.469533282896009e-07,0.0,0.0,1.5682657957077026,-0.0033267743419855833,1.5733269453048706,3.13826584815979,-9728.867789510958,1
1635428571,0,7.64201922720531e-06,3.4710481600086496e-07,0.0,0.0,1.5682647228240967,-0.003328226739540696,1.5733280181884766,3.1382644176483154,-9728.867716073395,1
1645714286,0,7.638683200639207e-06,3.472563889772573e-07,0.0,0.0,1.5682636499404907,-0.0033296800684183836,1.5733290910720825,3.138262987136841,-9728.867642573943,1
1656000000,0,7.635348993062507e-06,3.474081040621968e-07,0.0,0.0,1.5682625770568848,-0.003331134794279933,1.5733301639556885,3.138261556625366,-9728.86756899747,1
1666285714,0,7.632012966496404e-06,3.47559932833974e-07,0.0,0.0,1.5682613849639893,-0.003332590451464057,1.573331356048584,3.1382601261138916,-9728.867492419124,1
