timestamp_ns,path_id,delay_s,amplitude_real,amplitude_imag,phase_rad,aoa_theta_rad,aoa_phi_rad,aod_theta_rad,aod_phi_rad,doppler_hz,los_flag
92571429,0,1.1379023590052384e-06,2.3311156382987974e-06,0.0,0.0,1.5537934303283691,-0.02235696278512478,1.587799310684204,3.1192357540130615,-9725.115520790012,1
92571429,1,1.1394840839784592e-06,1.8059644162349286e-06,7.673752300263459e-09,0.004249090429808351,1.61237633228302,0.04285614192485809,1.6123770475387573,3.0987305641174316,-9711.618563420629,0
102857143,0,1.1345680377417011e-06,2.337966407139902e-06,0.0,0.0,1.5537434816360474,-0.02242269739508629,1.5878492593765259,3.1191699504852295,-9725.09293292423,1
102857143,1,1.1361544238752685e-06,1.8099019598594168e-06,7.713782501639344e-09,0.0042619633369245175,1.6124982833862305,0.042982038110494614,1.6124989986419678,3.098604679107666,-9711.516710726391,0
113142857,0,1.1312337164781638e-06,2.3448576484952355e-06,0.0,0.0,1.553693175315857,-0.022488819435238838,1.5878995656967163,3.1191039085388184,-9725.070134561707,1
113142857,1,1.1328246500852401e-06,1.8138548512069974e-06,7.754320741071297e-09,0.004275024265014854,1.6126209497451782,0.04310867562890053,1.612621545791626,3.098478078842163,-9711.413958978066,0
123428571,0,1.1278993952146266e-06,2.3517895897384733e-06,0.0,0.0,1.5536426305770874,-0.022555332630872726,1.5879501104354858,3.119037389755249,-9725.047143502223,1
123428571,1,1.1294951036688872e-06,1.8178239997723722e-06,7.79494868652364e-09,0.004288039387459114,1.6127443313598633,0.043236054480075836,1.612744927406311,3.098350763320923,-9711.310302900221,0
133714286,0,1.1245650739510893e-06,2.358762458243291e-06,0.0,0.0,1.5535918474197388,-0.02262224070727825,1.5880008935928345,3.1189703941345215,-9725.023957816144,1
133714286,1,1.126165670939372e-06,1.821809860302892e-06,7.83590881070495e-09,0.0043011406735927555,1.6128684282302856,0.04336419329047203,1.6128690242767334,3.098222494125366,-9711.205729337931,0
144000000,0,1.121230752687552e-06,2.365776708757039e-06,0.0,0.0,1.553540587425232,-0.022689547389745712,1.5880521535873413,3.118903160095215,-9725.000535544763,1
144000000,1,1.122836124523019e-06,1.8258109548696666e-06,7.877224206254141e-09,0.004314343339212102,1.6129932403564453,0.04349309206008911,1.612993836402893,3.0980937480926514,-9711.10023288472,0
154285714,0,1.1178965451108525e-06,2.3728325686533935e-06,0.0,0.0,1.5534892082214355,-0.02275725081562996,1.5881035327911377,3.11883544921875,-9724.976935804907,1
154285714,1,1.119506578106666e-06,1.8298279655937222e-06,7.918836253395511e-09,0.004327612741177438,1.6131187677383423,0.043622758239507675,1.6131194829940796,3.09796404838562,-9710.993804944475,0
164571429,0,1.1145622238473152e-06,2.3799311748007312e-06,0.0,0.0,1.553437352180481,-0.022825364023447037,1.5881553888320923,3.118767261505127,-9724.953094361674,1
164571429,1,1.1161771453771507e-06,1.8338639620196773e-06,7.960763603875876e-09,0.004340951000105358,1.6132451295852661,0.04375319182872772,1.6132457256317139,3.0978336334228516,-9710.886390850237,0
174857143,0,1.1112280162706156e-06,2.3870725271990523e-06,0.0,0.0,1.5533852577209473,-0.022893883287906647,1.588207483291626,3.118698835372925,-9724.929050883571,1
174857143,1,1.1128477126476355e-06,1.8379157609160757e-06,8.003048002080959e-09,0.004354387503006447,1.6133722066879272,0.043884411454200745,1.6133729219436646,3.0977022647857666,-9710.77802600579,0
185142857,0,1.1078936950070783e-06,2.3942566258483566e-06,0.0,0.0,1.5533329248428345,-0.022962817922234535,1.5882598161697388,3.1186299324035645,-9724.904802117182,1
185142857,1,1.1095182799181202e-06,1.8419827938487288e-06,8.045659249944492e-09,0.004367906209600282,1.6134999990463257,0.04401642829179764,1.613500714302063,3.0975704193115234,-9710.668699996151,0
195428571,0,1.1045594874303788e-06,2.4014834707486443e-06,0.0,0.0,1.5532801151275635,-0.023032164201140404,1.5883126258850098,3.118560552597046,-9724.880307081643,1
195428571,1,1.106188847188605e-06,1.846067334554391e-06,8.088576919362822e-09,0.004381489779853973,1.613628625869751,0.044149238616228104,1.6136293411254883,3.097437620162964,-9710.558359096263,0
205714286,0,1.1012252798536792e-06,2.4087551082629943e-06,0.0,0.0,1.5532270669937134,-0.023101937025785446,1.5883656740188599,3.118490695953369,-9724.855601602447,1
205714286,1,1.1028596418327652e-06,1.8501688145988737e-06,8.131880058215302e-09,0.004395181472699357,1.6137580871582031,0.04428284987807274,1.6137586832046509,3.097303867340088,-9710.446993922616,0
216000000,0,1.0978910722769797e-06,2.4160704015230294e-06,0.0,0.0,1.5531737804412842,-0.023172128945589066,1.588418960571289,3.1184206008911133,-9724.83068612241,1
216000000,1,1.0995303227900877e-06,1.8542866655479884e-06,8.17551359943991e-09,0.004408951850356717,1.6138882637023926,0.04441726952791214,1.6138888597488403,3.0971693992614746,-9710.334644927194,0
226285714,0,1.0945567510134424e-06,2.423430032649776e-06,0.0,0.0,1.5531200170516968,-0.023242749273777008,1.5884727239608765,3.118350028991699,-9724.805516320206,1
226285714,1,1.0962010037474101e-06,1.8584228200779762e-06,8.21955392638074e-09,0.004422836526733636,1.6140191555023193,0.044552505016326904,1.6140198707580566,3.097034215927124,-9710.22130302583,0
236571429,0,1.0912225434367429e-06,2.4308349111379357e-06,0.0,0.0,1.5530660152435303,-0.02331380359828472,1.588526725769043,3.118278980255127,-9724.780130412699,1
236571429,1,1.092871912078408e-06,1.8625752318257582e-06,8.263903339411627e-09,0.004436786752527381,1.614150881767273,0.044688574969768524,1.6141515970230103,3.096898317337036,-9710.10690399288,0
246857143,0,1.087888449546881e-06,2.4382850369875086e-06,0.0,0.0,1.5530116558074951,-0.023385293781757355,1.5885810852050781,3.1182074546813965,-9724.754506082274,1
246857143,1,1.089542820409406e-06,1.8667453787202248e-06,8.308869148265785e-09,0.0044509628220927066,1.6142834424972534,0.044825468212366104,1.6142841577529907,3.0967612266540527,-9709.991446207066,0
257142857,0,1.0845542419701815e-06,2.4457806375721702e-06,0.0,0.0,1.5529570579528809,-0.023457221686840057,1.5886356830596924,3.118135452270508,-9724.728662111662,1
257142857,1,1.0862136150535662e-06,1.8709331470745383e-06,8.353925551318753e-09,0.004465082061868579,1.6144168376922607,0.04496321827173233,1.614417552947998,3.096623659133911,-9709.87490853649,0
257142857,2,1.0874631470869645e-06,2.1158855361136375e-06,-4.141613629826679e-08,-0.01957140282250375,1.6133105754852295,-0.06643407791852951,1.6133087873458862,3.0751492977142334,-9698.719733403253,0
267428571,0,1.0812199207066442e-06,2.453323077133973e-06,0.0,0.0,1.5529019832611084,-0.023529591038823128,1.5886907577514648,3.11806321144104,-9724.702554857822,1
267428571,1,1.0828844096977264e-06,1.8751374000203214e-06,8.399383411017425e-09,0.004479312947995434,1.614551067352295,0.045101799070835114,1.6145516633987427,3.096484899520874,-9709.757295749763,0
