timestamp_ns,path_id,delay_s,amplitude_real,amplitude_imag,phase_rad,aoa_theta_rad,aoa_phi_rad,aod_theta_rad,aod_phi_rad,doppler_hz,los_flag
0,0,2.835801429387502e-06,-5.229533107638917e-07,1.4441251795464889e-07,2.8721594571843245,1.5780892059832803,0.017439408289186557,1.563503447606513,3.1241532453006067,-9727.214684522954,0
0,1,2.8399006960129474e-06,1.111216331587078e-07,-1.4662865025982787e-08,-0.13119534964244078,0.1526493283952652,-1.5707963267948966,1.5619733629526031,3.132857581645238,0.0,0
0,2,2.856089860938518e-06,-3.720603695475521e-08,1.0505574524220911e-07,1.9111680639444057,3.141592653589793,0.0,1.5707963267948966,3.132622305968306,0.0,0
0,3,2.8381735392447887e-06,2.0328103142225032e-08,-7.195226950729203e-08,-1.2954504562987808,0.0,0.0,1.5625615501529906,3.132622305968306,0.0,0
10285714,0,2.8324663850545247e-06,-5.424003393345258e-07,-2.881911457330876e-08,-3.088510015384304,1.578097793025127,0.01745994523420881,1.5634948605646661,3.1241327083555843,-9727.210588766564,0
10285714,1,2.8365653124452747e-06,1.085804464063729e-07,2.833488159249034e-08,0.2552647185499407,0.1526493283952652,-1.5707963267948966,1.5619629721035844,3.132847293509981,0.0,0
10285714,2,2.856357137132781e-06,-2.4914749403892343e-08,1.0861827488881281e-07,1.7962748188649218,2.981679530431574,3.141592653589793,1.5707963267948966,3.132622305968306,1549.1648778296146,0
10285714,3,2.8348381458801877e-06,4.611159127076615e-08,-5.89681667230004e-08,-0.9071437105991254,0.0,0.0,1.5625518519904915,3.132611740755624,0.0,0
20571429,0,2.8291313421282896e-06,-5.059489428348659e-07,-1.9934974142817016e-07,-2.766259345306976,1.5781064003090794,0.017480530600640466,1.5634862532807137,3.124112122989153,-9727.20647851713,0
20571429,1,2.83322992948457e-06,9.000630490950385e-08,6.723920198325465e-08,0.6416103760923371,0.1526493283952652,-1.5707963267948966,1.5619525567525754,3.1328369811121117,0.0,0
20571429,2,2.8571392502128835e-06,4.900899262950099e-08,-1.0004996239752546e-07,-1.1153055196241395,2.82955053202726,3.141592653589793,1.5707963267948966,3.132622305968306,2986.815548157359,0
20571429,3,2.831502753099455e-06,6.507776642940151e-08,-3.717010982850389e-08,-0.5189470212671727,0.0,0.0,1.5625421309592946,3.1326011506270004,0.0,0
30857143,0,2.825796300613777e-06,-4.1735566770240824e-07,-3.4962457989999555e-07,-2.4442747786528494,1.5781150279067844,0.017501164559916026,1.563477625683009,3.124091489029877,-9727.202353706198,0
30857143,1,2.829894547132983e-06,5.8115468955458185e-08,9.630477027567876e-08,1.0278412177430132,0.1526493283952652,-1.5707963267948966,1.5619421168128143,3.132826644365703,0.0,0
30857143,2,2.858383681629261e-06,-1.1112019089662848e-07,7.30578847559771e-09,3.0759404180197687,2.6909313275091593,3.141592653589793,1.5707963267948966,3.132622305968306,4237.551700864176,0
30857143,3,2.8281673609046562e-06,7.439171197847465e-08,-9.79090950351805e-09,-0.13086077806142052,0.0,0.0,1.5625323869784213,3.1325905354941934,0.0,0
41142857,0,2.8224612605159915e-06,-2.857298902355728e-07,-4.6420087803517383e-07,-2.122557258968106,1.578123675890227,0.017521847284280148,1.5634689776995663,3.124070806305513,-9727.198214264907,0
41142857,1,2.8265591653926732e-06,1.758998623097714e-08,1.1123167554952933e-07,1.4139568362811732,0.1526493283952652,-1.5707963267948966,1.5619316521971296,3.1328162831844217,0.0,0
41142857,2,2.8600204024409288e-06,-8.482393971003565e-08,7.205401456181442e-08,2.437415795050872,2.5686265107010873,3.141592653589793,1.5707963267948966,3.132622305968306,5274.326715432041,0
41142857,3,2.824831969297871e-06,7.265241973660986e-08,1.9102816002828547e-08,0.2571146272805736,0.0,0.0,1.5625226199665105,3.132579895268546,0.0,0
51428571,0,2.8191262218399606e-06,-1.2458093463302017e-07,-5.313257286654995e-07,-1.8011077334078052,1.5781323443317332,0.017542578946792394,1.56346030925806,3.1240500746430007,-9727.194060123995,0
51428571,1,2.8232237842658106e-06,-2.561160362874989e-08,1.097994613789953e-07,1.7999568227397913,0.1526493283952652,-1.5707963267948966,1.5619211628179372,3.1328058974815254,0.0,0
51428571,2,2.8619770107102974e-06,-4.1151601070835564e-08,-1.0332713363216008e-07,-1.949806288687621,2.462930162841481,3.141592653589793,1.5707963267948966,3.132622305968306,6107.373953028298,0
