timestamp_ns,path_id,delay_s,amplitude_real,amplitude_imag,phase_rad,aoa_theta_rad,aoa_phi_rad,aod_theta_rad,aod_phi_rad,doppler_hz,los_flag
0,0,3.6695965405174432e-06,-3.3322952301425307e-07,-2.54426979867861e-07,-2.4894955544676143,1.5764321189461736,0.01347645682626574,1.5651605346436197,3.1281161967635276,-9727.914836841057,0
0,1,3.673761269323194e-06,4.5540220195604154e-08,7.371089038625408e-08,1.0173752760866117,0.1526493283952652,-1.5707963267948966,1.5639784059415887,3.134842756102616,0.0,0
0,2,3.6899741728638285e-06,1.3395039831793327e-08,-8.521710478553205e-08,-1.4148848315343736,3.141592653589793,0.0,1.5707963267948966,3.1346609464296344,0.0,0
0,3,3.672036003007404e-06,5.0625884365605634e-08,-2.786919969630403e-08,-0.5032217067757164,0.0,0.0,1.564432929204491,3.1346609464296344,0.0,0
15205616307,0,1.2512733746916638e-06,2.119905502695474e-06,0.0,0.0,1.5553340911865234,-3.121262311935425,1.5862586498260498,0.02033052034676075,9725.779507842048,1
15205616307,1,1.2520200698418193e-06,-1.7464072925577057e-06,-9.806309542170766e-09,-3.1359775794186597,1.6086196899414062,-3.121262311935425,1.6086444854736328,0.0203305222094059,9719.985361483177,0
15205616307,2,1.2523955774668138e-06,-2.0238944671291392e-06,4.284439025781239e-09,3.139475728673346,1.5553479194641113,3.094644784927368,1.5862447023391724,0.046972326934337616,9717.073320786667,0
15205616307,3,1.2531417041827808e-06,1.6648385781081743e-06,5.681985104644127e-09,0.0034129212994146617,1.6086032390594482,3.094644784927368,1.6086037158966064,0.04694199189543724,9711.288329682979,0
15205616307,4,1.2551487316159182e-06,-1.5287587302736938e-06,-2.9273066193269415e-09,-3.139677830155818,1.608542799949646,-3.0680763721466064,1.6085156202316284,0.07352389395236969,9695.76250820758,0
30925518327,0,6.337944470841033e-06,1.2241646790486902e-07,2.0961593899554146e-07,1.0422219114386289,1.5740593737807933,3.133790180349221,1.5675332798089998,0.007802473240571925,9728.604842886745,0
30925518327,1,6.342202928629066e-06,4.273406053218937e-08,-2.632019418364621e-08,-0.5520335734080631,0.1526493283952652,-1.5707963267948966,1.5668490090164946,0.003907874843702199,0.0,0
30925518327,2,6.358449818316878e-06,-5.00315726936635e-08,-1.7140744894242217e-09,-3.1073461919173555,3.141592653589793,0.0,1.5707963267948966,0.004013136350392101,0.0,0
30925518327,3,6.340480368896141e-06,-2.8377998038376324e-08,-1.7743508101751185e-08,-2.5828094073505183,0.0,0.0,1.5671121626046896,0.004013136350392101,0.0,0
