scenario,station,label,timestamp_ns,path_count,total_power_linear,path_loss_db,mean_excess_delay_s,rms_delay_spread_s,rms_delay_spread_ns,asa_deg,asd_deg,esa_deg,esd_deg,los_power_linear,nlos_power_linear,k_factor_db,los_present
no_blockage,TX2,Ground,0,4.0,3.2490951720643135e-13,124.88237567172406,9.749258588525107e-10,3.941061010186657e-09,3.941061010186657,17.576683755263947,0.14330735895378335,26.5274240935275,0.08298320518118919,0.0,3.2490951720643135e-13,,0.0
no_blockage,TX2,Ground,10285714,4.0,3.2564344624554e-13,124.87257657818591,1.1104100477726461e-09,4.613044935236462e-09,4.613044935236462,39.03839966753516,0.14348840527818252,25.348409744727338,0.08298833090786771,0.0,3.2564344624554e-13,,0.0
no_blockage,TX2,Ground,20571429,4.0,3.2637550645241176e-13,124.86282441253053,1.2644442969625007e-09,5.383265060133302e-09,5.383265060133302,38.995736691653896,0.14366139048576185,24.294768379992135,0.08298033471333296,0.0,3.2637550645241176e-13,,0.0
no_blockage,TX2,Ground,30857143,4.0,3.271061768334832e-13,124.85311254898653,1.4347590974794145e-09,6.240789424787933e-09,6.240789424787933,38.948327411309215,0.1438271316786747,23.400035313308056,0.08296056574817776,0.0,3.271061768334832e-13,,0.0
no_blockage,TX2,Ground,41142857,4.0,3.278360920390489e-13,124.8434323590723,1.6184564676495615e-09,7.171338693068334e-09,7.171338693068334,38.896924567814345,0.14398674135292389,22.668407676358804,0.08293082721220403,0.0,3.278360920390489e-13,,0.0
no_blockage,TX2,Ground,51428571,4.0,3.2856590781969334e-13,124.83377501198882,1.8125986270604807e-09,8.16028539148982e-09,8.16028539148982,38.842301997668905,0.14414138006914262,22.0841371752159,0.08289298528863152,0.0,3.2856590781969334e-13,,0.0
no_blockage,TX2,Ground,61714286,4.0,3.2929621566361047e-13,124.82413260256374,2.0145720734091437e-09,9.194533671583923e-09,9.194533671583923,38.78515398894162,0.14429209783144128,21.62292644443952,0.08284872069961877,0.0,3.2929621566361047e-13,,0.0
no_blockage,TX2,Ground,72000000,4.0,3.3002750894049893e-13,124.81449858658061,2.2222240593525638e-09,1.0263246002953359e-08,10.263246002953359,38.726055954031864,0.1444397697470294,21.259840125607976,0.08279942988847387,0.0,3.3002750894049893e-13,,0.0
no_blockage,TX2,Ground,82285714,4.0,3.3076018182773724e-13,124.80486777998992,2.433857298786763e-09,1.1357843649063515e-08,11.357843649063515,38.66546389625466,0.1445850922504418,20.973088923149035,0.08274622154146831,0.0,3.3076018182773724e-13,,0.0
no_blockage,TX2,Ground,92571429,4.0,3.3149454280038094e-13,124.79523616734893,2.6481636487962425e-09,1.2471689252495061e-08,12.47168925249506,38.60373096462636,0.14472860658753434,20.74509250571136,0.08268995553391859,0.0,3.3149454280038094e-13,,0.0
no_blockage,TX2,Ground,102857143,4.0,3.3223083171002876e-13,124.78560066586002,2.8641444713337376e-09,1.3599695172442018e-08,13.599695172442019,38.541128091714874,0.14487072932668307,20.562236502930972,0.08263129239129766,0.0,3.3223083171002876e-13,,0.0
no_blockage,TX2,Ground,113142857,4.0,3.329692355239398e-13,124.77595890996399,3.0810385885104e-09,1.4737965748042701e-08,14.7379657480427,38.477862912298114,0.14501178071891493,20.41418406513567,0.0825707389178749,0.0,3.329692355239398e-13,,0.0
no_blockage,TX2,Ground,123428571,4.0,3.33709901180136e-13,124.7663090762718,3.2982640098317325e-09,1.5883506481357822e-08,15.883506481357822,38.414095172777294,0.1451520079641477,20.29314489972416,0.0825086854842479,0.0,3.33709901180136e-13,,0.0
