scenario,station,label,timestamp_ns,path_count,total_power_linear,path_loss_db,mean_excess_delay_s,rms_delay_spread_s,rms_delay_spread_ns,asa_deg,asd_deg,esa_deg,esd_deg,los_power_linear,nlos_power_linear,k_factor_db,los_present
with_train_blockage,TX2,Ground,267428571,4.0,3.3335530648003625e-13,124.77092627214118,2.118100999127421e-10,8.591487854344954e-10,0.8591487854344954,17.899657160174097,0.12136821940676482,19.75899001190413,0.029008503999184865,0.0,3.3335530648003625e-13,,0.0
with_train_blockage,TX2,Ground,277714286,4.0,3.3416546272368065e-13,124.76038438115934,2.1206606614063382e-10,8.59734958610436e-10,0.859734958610436,17.89987623629213,0.12152161098124553,19.760567988412124,0.029043070601868604,0.0,3.3416546272368065e-13,,0.0
with_train_blockage,TX2,Ground,288000000,4.0,3.3497856972540294e-13,124.74982976090637,2.123459573433488e-10,8.60418399308714e-10,0.860418399308714,17.90009600576465,0.12167536876950003,19.762323181835548,0.029077662776239844,0.0,3.3497856972540294e-13,,0.0
with_train_blockage,TX2,Ground,298285714,4.0,3.3579464104709605e-13,124.73926239056355,2.1265293346829845e-10,8.612175563196486e-10,0.8612175563196486,17.90031649149646,0.12182949207472574,19.764285630594358,0.029112272878773493,0.0,3.3579464104709605e-13,,0.0
with_train_blockage,TX2,Ground,308571429,4.0,3.366136901865875e-13,124.72868225105337,2.1299072141469914e-10,8.621552737067191e-10,0.8621552737067192,17.900537720161854,0.12198397983074528,19.76649199815239,0.029146891836508967,0.0,3.366136901865875e-13,,0.0
with_train_blockage,TX2,Ground,318857143,4.0,3.3743573054350666e-13,124.71808932546284,2.1336374444880728e-10,8.632600668666787e-10,0.8632600668666787,17.900759723064173,0.12213883051575763,19.768987375533268,0.0291815088195314,0.0,3.3743573054350666e-13,,0.0
with_train_blockage,TX2,Ground,329142857,4.0,3.3826077537547765e-13,124.70748359958505,2.1377728751139648e-10,8.645678381279514e-10,0.8645678381279515,17.90098253723426,0.12229404204214787,19.771827666801375,0.029216110822326804,0.0,3.3826077537547765e-13,,0.0
with_train_blockage,TX2,Ground,339428571,4.0,3.390888377414813e-13,124.69686506261633,2.1423771007515883e-10,8.661242074029838e-10,0.8661242074029838,17.901206206845387,0.12244961161440569,19.7750827747088,0.02925068212430045,0.0,3.390888377414813e-13,,0.0
with_train_blockage,TX2,Ground,349714286,4.0,3.39919930428058e-13,124.68623370806262,2.1475272248291736e-10,8.679877128532023e-10,0.8679877128532023,17.90143078505121,0.1226055355443581,19.778840893945826,0.02928520358873346,0.0,3.39919930428058e-13,,0.0
with_train_blockage,TX2,Ground,360000000,4.0,3.4075406585240546e-13,124.67558953492615,2.1533174765993478e-10,8.702342557305761e-10,0.8702342557305761,17.90165633639287,0.1227618090089955,19.783214349662437,0.029319651744243582,0.0,3.4075406585240546e-13,,0.0
with_train_blockage,TX2,Ground,370285714,4.0,3.4159125593413346e-13,124.66493254927292,2.1598639840615674e-10,8.72963343778487e-10,0.872963343778487,17.901882939977337,0.12291842573031775,19.788347606508182,0.029353997571308854,0.0,3.4159125593413346e-13,,0.0
with_train_blockage,TX2,Ground,380571429,4.0,3.4243151192427356e-13,124.65426276631825,2.1673111198060146e-10,8.763069614069838e-10,0.8763069614069838,17.90211069370656,0.12307537754868259,19.79442834121272,0.029388204886595562,0.0,3.4243151192427356e-13,,0.0
with_train_blockage,TX2,Ground,390857143,4.0,3.4327484417579554e-13,124.6435802132209,2.1758399936400964e-10,8.804423113868047e-10,0.8804423113868046,17.90233971994265,0.12323265385051371,19.801702845910423,0.029422228177150365,0.0,3.4327484417579554e-13,,0.0
with_train_blockage,TX2,Ground,401142857,4.0,3.4412126183409964e-13,124.63288493284458,2.1856798722637243e-10,8.856103027260988e-10,0.8856103027260989,17.902570173134396,0.12339024079636611,19.81049752917918,0.02945600968224112,0.0,3.4412126183409964e-13,,0.0
with_train_blockage,TX2,Ground,411428571,4.0,3.449707724187651e-13,124.62217698883121,2.197123559409913e-10,8.921425950111063e-10,0.8921425950111063,17.902802250103356,0.12354812027722717,19.821248886363296,0.029489475453213343,0.0,3.449707724187651e-13,,0.0
with_train_blockage,TX2,Ground,421714286,4.0,3.4582338126006593e-13,124.61145647242117,2.2105480325603472e-10,9.005013434197781e-10,0.900501343419778,17.9030362038713,0.12370626850733571,19.834544870286592,0.02952253004944814,0.0,3.4582338126006593e-13,,0.0
with_train_blockage,TX2,Ground,432000000,4.0,3.4667909074871447e-13,124.6007235115091,2.2264417769938477e-10,9.113375255606238e-10,0.9113375255606239,17.903272362021262,0.1238646541479277,19.85118060903043,0.029555049481939193,0.0,3.4667909074871447e-13,,0.0
with_train_blockage,TX2,Ground,442285714,4.0,3.475378993637198e-13,124.58997828233476,2.2454399447091242e-10,9.255755209329236e-10,0.9255755209329236,17.90351115040151,0.12402323587071068,19.872229549631605,0.02958687207858072,0.0,3.475378993637198e-13,,0.0
with_train_blockage,TX2,Ground,452571429,4.0,3.4839980048198063e-13,124.57922102371606,2.268366909317451e-10,9.445320681335962e-10,0.9445320681335961,17.90375312198641,0.12418195936303317,19.899124231250955,0.029617787313180485,0.0,3.4839980048198063e-13,,0.0
with_train_blockage,TX2,Ground,462857143,4.0,3.492647810864742e-13,124.5684520523252,2.2962814152886443e-10,9.70072968280263e-10,0.9700729682802629,17.90399898785747,0.1243407540540299,19.933722833811572,0.029647523711006846,0.0,3.492647810864742e-13,,0.0
with_train_blockage,TX2,Ground,473142857,4.0,3.5013282074603004e-13,124.55767177436032,2.3305098401521463e-10,1.0047924184104898e-09,1.0047924184104897,17.90424964088762,0.12449953047224555,19.978299540397746,0.029675739360231275,0.0,3.5013282074603004e-13,,0.0
with_train_blockage,TX2,Ground,483428571,4.0,3.510038916972634e-13,124.54688068339655,2.372636125509386e-10,1.0521544671241864e-09,1.0521544671241865,17.90450615142194,0.12465818028142059,20.03533655049348,0.029702022866902888,0.0,3.510038916972634e-13,,0.0
with_train_blockage,TX2,Ground,493714286,4.0,3.518779614074267e-13,124.53607932763748,2.424397287975414e-10,1.1164588209452865e-09,1.1164588209452866,17.90476970094359,0.12481658241786782,20.106951496548295,0.029725917734908357,0.0,3.518779614074267e-13,,0.0
with_train_blockage,TX2,Ground,504000000,4.0,3.52754999035233e-13,124.52526822965442,2.487434033598861e-10,1.2024292741864947e-09,1.2024292741864946,17.905041419430535,0.12497461889551716,20.1938937564924,0.02974698345939961,0.0,3.52754999035233e-13,,0.0
with_train_blockage,TX2,Ground,514285714,4.0,3.5363498561367407e-13,124.5144477616079,2.5629082242796833e-10,1.3143098252815546e-09,1.3143098252815546,17.905322132447413,0.12513219996350478,20.294439932999566,0.029764891539700633,0.0,3.5363498561367407e-13,,0.0
with_train_blockage,TX2,Ground,524571429,4.0,3.5451792433764926e-13,124.50361802105343,2.6511278624336266e-10,1.4547072150692825e-09,1.4547072150692826,20.003510299965285,0.12528928979067788,20.19197267327301,0.029779522180955444,0.0,3.5451792433764926e-13,,0.0
with_train_blockage,TX2,Ground,534857143,4.0,3.55403845023209e-13,124.49277877984488,2.7514013347502324e-10,1.6238046724069759e-09,1.623804672406976,19.997699093366506,0.12544591798900118,20.103966802845814,0.029791005770962053,0.0,3.55403845023209e-13,,0.0
with_train_blockage,TX2,Ground,545142857,4.0,3.5629279964985773e-13,124.48192954252778,2.862228018777312e-10,1.8194523810845194e-09,1.8194523810845193,19.991228725453418,0.12560216913636163,20.03192017432504,0.029799680241954514,0.0,3.5629279964985773e-13,,0.0
with_train_blockage,TX2,Ground,555428571,4.0,3.57184852074465e-13,124.47106967476572,2.9816993114192735e-10,2.038001039519064e-09,2.038001039519064,19.98420745920081,0.12575815769925716,19.97487142922979,0.02980599369522212,0.0,3.57184852074465e-13,,0.0
with_train_blockage,TX2,Ground,565714286,4.0,3.580800678499972e-13,124.46019852860422,3.107884150071822e-10,2.2753016200040254e-09,2.2753016200040252,19.976746116454343,0.12591400294500846,19.930538823368085,0.02981040831055985,0.0,3.580800678499972e-13,,0.0
with_train_blockage,TX2,Ground,576000000,4.0,3.5897850776623746e-13,124.44931552084455,3.2390668026487736e-10,2.5274248332298737e-09,2.527424833229874,19.96894387230312,0.12606981286669033,19.896328493965946,0.02981333955278004,0.0,3.5897850776623746e-13,,0.0
with_train_blockage,TX2,Ground,586285714,4.0,3.598802252884785e-13,124.43842016320245,3.373835444744605e-10,2.7910052236480667e-09,2.791005223648067,19.96088277050996,0.12622567767485654,19.869896526896834,0.02981513220350013,0.0,3.598802252884785e-13,,0.0
with_train_blockage,TX2,Ground,596571429,4.0,3.6078526647713827e-13,124.42751206214156,3.511078001377959e-10,3.0633179932811923e-09,3.0633179932811925,19.952627731043755,0.12638166943019133,19.84934366118693,0.029816059774371975,0.0,3.6078526647713827e-13,,0.0
with_train_blockage,TX2,Ground,606857143,4.0,3.616936710095331e-13,124.41659090546325,3.649938207277865e-10,3.3422220550876665e-09,3.3422220550876665,19.94422896048461,0.1265378444369322,19.83321420645732,0.02981633427198186,0.0,3.616936710095331e-13,,0.0
with_train_blockage,TX2,Ground,617142857,4.0,3.6260547347323575e-13,124.40565644583361,3.78976310736279e-10,3.626058081250071e-09,3.6260580812500707,19.935724922113007,0.126694246345552,19.820422229146377,0.029816118482554433,0.0,3.6260547347323575e-13,,0.0
with_train_blockage,TX2,Ground,627428571,4.0,3.635207045580335e-13,124.39470848575974,3.9300556501656487e-10,3.913545289978935e-09,3.913545289978935,19.92714504757913,0.12685090903442764,19.810166263725094,0.029815537268557162,0.0,3.635207045580335e-13,,0.0
with_train_blockage,TX2,Ground,637714286,4.0,3.644393920296191e-13,124.3837468653856,4.070436380945473e-10,4.203693305855687e-09,4.203693305855687,19.918511940898952,0.12700785897311456,19.80185548681991,0.029814686784872518,0.0,3.644393920296191e-13,,0.0
with_train_blockage,TX2,Ground,648000000,4.0,3.6536156148139964e-13,124.37277145310333,4.2106140707228704e-10,4.495732335355373e-09,4.495732335355373,19.90984307456991,0.12716511705116504,19.795052444285446,0.029813641588005833,0.0,3.6536156148139964e-13,,0.0
with_train_blockage,TX2,Ground,658285714,4.0,3.662872368995346e-13,124.36178213851626,4.3503637541734205e-10,4.7890598189996694e-09,4.78905981899967,19.901152061117998,0.1273226999545301,19.789430790920218,0.02981245997443853,0.0,3.662872368995346e-13,,0.0
with_train_blockage,TX2,Ground,668571429,4.0,3.6721644108274237e-13,124.35077882722248,4.489510478129325e-10,5.083200351134739e-09,5.083200351134739,19.89244959583005,0.12748062118894746,19.784744816104457,0.02981118794334765,0.0,3.6721644108274237e-13,,0.0
with_train_blockage,TX2,Ground,678857143,4.0,3.681491959533641e-13,124.33976143695764,4.6279173016516787e-10,5.3777757513156365e-09,5.377775751315636,19.883744153905347,0.12763889183841898,19.780807660116754,0.029809862129822333,0.0,3.681491959533641e-13,,0.0
with_train_blockage,TX2,Ground,689142857,4.0,3.690855227884068e-13,124.32872989473582,4.765476411561432e-10,5.672482714943822e-09,5.672482714943822,19.875042507239296,0.12779752112855972,19.777475754842968,0.029808511980852173,0.0,3.690855227884068e-13,,0.0
with_train_blockage,TX2,Ground,699428571,4.0,3.7002544239209435e-13,124.31768413471893,4.9021025081724e-10,5.967076062199478e-09,5.967076062199478,19.86635010954521,0.12795651684696,19.774637667548586,0.02980716137794479,0.0,3.7002544239209435e-13,,0.0
with_train_blockage,TX2,Ground,709714286,4.0,3.7096897522567404e-13,124.3066240966177,5.037727845875379e-10,6.261356109793553e-09,6.261356109793553,19.8576713853697,0.12811588565908266,19.772206049324684,0.029805829855477823,0.0,3.7096897522567404e-13,,0.0
with_train_blockage,TX2,Ground,720000000,4.0,3.719161415058876e-13,124.29554972448204,5.172298484662893e-10,6.555159083769322e-09,6.555159083769322,19.849009948702424,0.12827563334751893,19.770111777262205,0.029804533522678877,0.0,3.719161415058876e-13,,0.0
with_train_blockage,TX2,Ground,730285714,4.0,3.728669612803321e-13,124.28446096577856,5.305771433022284e-10,6.848349785129155e-09,6.848349785129154,19.84036876971158,0.12843576499455314,19.76829965478814,0.02980328576708352,0.0,3.728669612803321e-13,,0.0
with_train_blockage,TX2,Ground,740571429,4.0,3.7382145448567065e-13,124.2733577706806,5.438112451667612e-10,7.140815934307824e-09,7.140815934307824,19.83175030299052,0.128596285122843,19.76672522655432,0.029802097795836875,0.0,3.7382145448567065e-13,,0.0
with_train_blockage,TX2,Ground,750857143,4.0,3.7477964099301226e-13,124.26224009151768,5.569294351006872e-10,7.432463775376681e-09,7.4324637753766805,19.823156587028024,0.12875719780447223,19.765352397030814,0.029800979055624108,0.0,3.7477964099301226e-13,,0.0
with_train_blockage,TX2,Ground,761142857,4.0,3.7574154064361944e-13,124.25110788234474,5.699295660485704e-10,7.723214632480487e-09,7.723214632480487,19.81458932199138,0.1289185067464255,19.76415163366218,0.029799937561173797,0.0,3.7574154064361944e-13,,0.0
with_train_blockage,TX2,Ground,771428571,4.0,3.7681927276806657e-13,124.23866892920637,2.1036010677611863e-10,8.540900373627629e-10,0.8540900373627629,17.91097015097438,0.12901267040192146,19.7626873365369,0.030842137901417484,0.0,3.7681927276806657e-13,,0.0
with_train_blockage,TX2,Ground,781714286,4.0,3.7779302789939505e-13,124.22746061164742,2.1059172259654973e-10,8.545782064020337e-10,0.8545782064020337,17.911217922428158,0.12918604305281572,19.7641236890803,0.030881273930235,0.0,3.7779302789939505e-13,,0.0
with_train_blockage,TX2,Ground,792000000,4.0,3.787705556143593e-13,124.21623788990898,2.1084455070914822e-10,8.551483764722882e-10,0.8551483764722883,17.91146648855658,0.12935985888818272,19.765712291102655,0.030920452315994655,0.0,3.787705556143593e-13,,0.0
with_train_blockage,TX2,Ground,802285714,4.0,3.7975187461933667e-13,124.20500073594673,2.1112128499084079e-10,8.558155576500345e-10,0.8558155576500345,17.91171587096134,0.1295341176606206,19.767477896779678,0.030959665741017207,0.0,3.7975187461933667e-13,,0.0
with_train_blockage,TX2,Ground,812571429,4.0,3.8073700359658684e-13,124.19374912319219,2.1142508388489574e-10,8.565982008810658e-10,0.8565982008810659,17.9119660945498,0.12970881878109722,19.769450504539922,0.030998905555510613,0.0,3.8073700359658684e-13,,0.0
with_train_blockage,TX2,Ground,822857143,4.0,3.8172596117196453e-13,124.18248302690881,2.1175967242759542e-10,8.575191585294272e-10,0.8575191585294272,17.912217188259294,0.12988396124167717,19.77166672942968,0.0310381614837734,0.0,3.8172596117196453e-13,,0.0
with_train_blockage,TX2,Ground,833142857,4.0,3.8271876587371303e-13,124.17120242464316,2.1212947155444283e-10,8.586069631761352e-10,0.8586069631761353,17.912469185975333,0.1300595435174127,19.774171603359015,0.031077421251603808,0.0,3.8271876587371303e-13,,0.0
with_train_blockage,TX2,Ground,843428571,4.0,3.8371543607951763e-13,124.15990729680196,2.1253976326153147e-10,8.598975471002721e-10,0.8598975471002721,17.91272212770496,0.13023556344090773,19.777020957560435,0.031116670110015975,0.0,3.8371543607951763e-13,,0.0
with_train_blockage,TX2,Ground,853714286,4.0,3.847159899479901e-13,124.14859762739553,2.1299690326113385e-10,8.614365784371499e-10,0.8614365784371499,17.91297606108818,0.13041201804051486,19.780284604163736,0.03115589022148861,0.0,3.847159899479901e-13,,0.0
with_train_blockage,TX2,Ground,864000000,4.0,3.85720445329331e-13,124.1372734050036,2.1350859703978607e-10,8.632826696891589e-10,0.8632826696891589,17.9132310433611,0.1305889033301512,19.78405062389151,0.031195059862441758,0.0,3.85720445329331e-13,,0.0
with_train_blockage,TX2,Ground,874285714,4.0,3.8672881964795543e-13,124.12593462404044,2.1408426117654337e-10,8.655118337855953e-10,0.8655118337855953,17.9134871439269,0.13076621403353486,19.788431196902472,0.03123415237828559,0.0,3.8672881964795543e-13,,0.0
with_train_blockage,TX2,Ground,884571429,4.0,3.8774112974707823e-13,124.11458128642562,2.1473550007233313e-10,8.682237435677989e-10,0.8682237435677989,17.913744447750478,0.13094394321970435,19.793570601073448,0.031273134802884024,0.0,3.8774112974707823e-13,,0.0
with_train_blockage,TX2,Ground,894857143,4.0,3.887573916814299e-13,124.10321340380699,2.1547673972020248e-10,8.715506250617058e-10,0.8715506250617058,17.91400305987509,0.1311220818173667,19.799656269293745,0.031311966020596826,0.0,3.887573916814299e-13,,0.0
with_train_blockage,TX2,Ground,905142857,4.0,3.897776204389809e-13,124.09183100053893,2.1632607577300574e-10,8.756700322958468e-10,0.8756700322958468,17.914263111472327,0.1313006179632993,19.806934170761114,0.03135059430242464,0.0,3.897776204389809e-13,,0.0
with_train_blockage,TX2,Ground,915428571,4.0,3.9080182956555524e-13,124.08043411769115,2.1730641373142904e-10,8.808233823917053e-10,0.8808233823917053,17.91452476798598,0.13147953612340751,19.815730279837368,0.0313889539863461,0.0,3.9080182956555524e-13,,0.0
with_train_blockage,TX2,Ground,925714286,4.0,3.918300306574647e-13,124.06902281845561,2.1844700426980673e-10,8.873430662274755e-10,0.8873430662274755,17.914788240114955,0.13165881590437917,19.82648049876332,0.031426960995152055,0.0,3.918300306574647e-13,,0.0
with_train_blockage,TX2,Ground,936000000,4.0,3.928622326778898e-13,124.0575971954137,2.1978550279567043e-10,8.956922838949428e-10,0.8956922838949428,17.91505379857578,0.13183843045120408,19.839771957249045,0.03146450680290752,0.0,3.928622326778898e-13,,0.0
with_train_blockage,TX2,Ground,946285714,4.0,3.9389844104658885e-13,124.0461573801849,2.2137069649916216e-10,9.065234877328497e-10,0.9065234877328496,17.915321793701995,0.1320183443103772,19.856398623476295,0.031501450408238874,0.0,3.9389844104658885e-13,,0.0
with_train_blockage,TX2,Ground,956571429,4.0,3.9493865646031457e-13,124.03470355587939,2.2326601036716315e-10,9.207630929586838e-10,0.9207630929586837,17.9155926807412,0.1321985106544984,19.877432288134717,0.03153760794409262,0.0,3.9493865646031457e-13,,0.0
with_train_blockage,TX2,Ground,966857143,4.0,3.959828734483321e-13,124.0232359722532,2.2555374736566536e-10,9.397305370204472e-10,0.9397305370204472,17.915867050644188,0.13237886787006073,19.90430310357668,0.03157273997222564,0.0,3.959828734483321e-13,,0.0
with_train_blockage,TX2,Ground,977142857,4.0,3.97031078804848e-13,124.01175496196173,2.2833958005556606e-10,9.652949381622323e-10,0.9652949381622323,17.916145663092067,0.13255933582552976,19.938865806116805,0.03160653772942,0.0,3.97031078804848e-13,,0.0
with_train_blockage,TX2,Ground,987428571,4.0,3.9808325035100333e-13,124.00026095294993,2.3175584279653706e-10,1.0000539858641659e-09,1.000053985864166,17.916429471688666,0.13273981285492534,19.983389671034658,0.03163861234167997,0.0,3.9808325035100333e-13,,0.0
with_train_blockage,TX2,Ground,997714286,4.0,3.99139357034405e-13,123.9887544660802,2.35960479358929e-10,1.047474145542964e-09,1.047474145542964,17.9167196191872,0.132920175785867,20.040350138225033,0.03166849592413422,0.0,3.99139357034405e-13,,0.0
with_train_blockage,TX2,Ground,1008000000,4.0,4.0019936203945456e-13,123.97723608011064,2.4112654308658735e-10,1.1118540192443335e-09,1.1118540192443334,17.917017366425718,0.13310028690899214,20.111856144115155,0.03169566933461428,0.0,4.0019936203945456e-13,,0.0
with_train_blockage,TX2,Ground,1018285714,4.0,4.0126323062822907e-13,123.96570634601773,2.474172215793828e-10,1.1979094049589369e-09,1.197909404958937,17.917323918390043,0.1332800119522379,20.198647143365232,0.03171963169441252,0.0,4.0126323062822907e-13,,0.0
with_train_blockage,TX2,Ground,1028571429,4.0,4.0233094249837486e-13,123.95416565391612,2.54947594543177e-10,1.309866864587147e-09,1.309866864587147,17.9176401539799,0.1334592487105945,20.29899049267155,0.03174000962508274,0.0,4.0233094249837486e-13,,0.0
with_train_blockage,TX2,Ground,1038857143,4.0,4.0340250426826893e-13,123.9426141007339,2.6374721945627657e-10,1.4503072498605015e-09,1.4503072498605014,20.013880648527323,0.1336379562955038,20.19661686078536,0.03175666724645144,0.0,4.0340250426826893e-13,,0.0
with_train_blockage,TX2,Ground,1049142857,4.0,4.044779548889622e-13,123.93105143596772,2.7374570545566625e-10,1.6193847939148846e-09,1.6193847939148847,20.007705868792794,0.13381616828735118,20.108709195392663,0.03176975332343021,0.0,4.044779548889622e-13,,0.0
with_train_blockage,TX2,Ground,1059428571,4.0,4.0555736023466233e-13,123.91947712422876,2.8479192324435025e-10,1.8149242731037082e-09,1.8149242731037083,20.000830139058994,0.13399398085309103,20.036759836998293,0.03177965270966922,0.0,4.0555736023466233e-13,,0.0
with_train_blockage,TX2,Ground,1069714286,4.0,4.0664080061999644e-13,123.90789048238206,2.966941939228665e-10,2.033258583243006e-09,2.033258583243006,19.993369202449838,0.13417152423361828,19.979803437323476,0.03178687553185996,0.0,4.0664080061999644e-13,,0.0
with_train_blockage,TX2,Ground,1080000000,4.0,4.077283584445436e-13,123.89629081317844,3.092588495889368e-10,2.2702287194405314e-09,2.2702287194405315,19.985441460781217,0.1343489341988996,19.935556166487103,0.03179194785872301,0.0,4.077283584445436e-13,,0.0
