timestamp_ns,path_id,delay_s,amplitude_real,amplitude_imag,phase_rad,aoa_theta_rad,aoa_phi_rad,aod_theta_rad,aod_phi_rad,doppler_hz,los_flag
0,0,1.5216449024173623e-07,1.5985844632739425e-05,6.952631053465099e-06,0.41024643435273134,1.4675831368522525,0.0,1.6740095167375408,3.141592653589793,-9677.177679359593,1
0,1,1.5553186052695432e-07,-1.1153292001289357e-05,-3.1784265961604283e-06,-2.8639751915602765,1.4698254830216217,0.20955012457125136,1.6717671705681714,2.932042529018542,-9467.660218102168,0
0,2,1.5553186052695432e-07,-1.1153292001289357e-05,-3.1784265961604283e-06,-2.8639751915602765,1.4698254830216217,-0.20955012457125136,1.6717671705681714,-2.932042529018542,-9467.660218102168,0
0,3,1.5681701426487087e-07,8.777001467099057e-06,-5.75899778687204e-07,-0.0655207178814147,1.8355092698433704,0.0,1.83550926984337,3.141592653589793,-9390.070429929907,0
500000000,0,1.903433030404674e-08,0.00013690427809096335,-2.6034878593487648e-05,-0.18792455214517162,0.6029893291219168,3.141592653589793,2.5386033244678763,0.0,5517.358649171879,1
500000000,1,3.739563181137715e-08,-3.278699830554355e-05,-3.537754223767621e-05,-2.3182084963678222,1.1381951274524693,1.8943592551457178,2.0033975261373236,1.2472333984440753,2808.3287230963674,0
500000000,2,3.739563181137715e-08,-3.278699830554355e-05,-3.537754223767621e-05,-2.3182084963678222,1.1381951274524693,-1.8943592551457178,2.0033975261373236,-1.2472333984440753,2808.3287230963674,0
500000000,3,4.24246343831603e-08,2.2389149180249565e-06,-3.243560047642246e-05,-1.501879176136943,2.884324520730108,3.141592653589793,2.8843245207301,0.0,2475.4303357275344,0
1000000000,0,1.7365285452920898e-07,-1.3116836732390153e-05,7.828178727746831e-06,2.6035265740465663,1.4803924695778812,3.141592653589793,1.6612001840119122,0.0,9689.223174525492,1
1000000000,1,1.7661098899726245e-07,4.901654344507141e-06,8.960044142147598e-06,1.0702154693915285,1.4819107179897744,2.9575745330707823,1.659681935600019,0.18401812051901126,9526.934150473482,0
1000000000,2,1.7661098899726245e-07,4.901654344507141e-06,8.960044142147598e-06,1.0702154693915285,1.4819107179897744,-2.9575745330707823,1.659681935600019,-0.18401812051901126,9526.934150473482,0
1000000000,3,1.777437980874829e-07,3.034597249070858e-06,7.142357445922026e-06,1.1690329681196467,1.8037257045809947,3.141592653589793,1.8037257045809942,0.0,9466.216433603966,0
1500000000,0,3.354594708136656e-07,1.6824462185862145e-06,7.726250253122946e-06,1.3563863354671277,1.5240448520177774,3.141592653589793,1.6175478015720157,0.0,9718.322425096952,1
1500000000,1,3.370002731557248e-07,-5.345294180645852e-06,2.7546540360624797e-07,3.0901040124943506,1.5242587597071258,3.045826764995277,1.6173338938826676,0.09576588859451661,9673.889185286029,0
1500000000,2,3.370002731557248e-07,-5.345294180645852e-06,2.7546540360624797e-07,3.0901040124943506,1.5242587597071258,-3.045826764995277,1.6173338938826676,-0.09576588859451661,9673.889185286029,0
1500000000,3,3.3759532051112e-07,-2.596762690253305e-06,-3.1544390047578673e-06,-2.2595297802995757,1.6926287563258766,3.141592653589793,1.6926287563258766,0.0,9656.837935383108,0
2000000000,0,4.974892297803537e-07,-2.3639613165421934e-06,4.779253476384416e-06,2.0301385751118453,1.5392778384548322,3.141592653589793,1.602314815134961,0.0,9724.120732318486,1
2000000000,1,4.985294989224791e-07,-2.7135306085260477e-06,-2.3932787243452578e-06,-2.4188232353518084,1.5393436290218683,3.0769479235523685,1.602249024567925,0.06464473003742482,9703.829650739568,0
2000000000,2,4.985294989224791e-07,-2.7135306085260477e-06,-2.3932787243452578e-06,-2.4188232353518084,1.5393436290218683,-3.0769479235523685,1.602249024567925,-0.06464473003742482,9703.829650739568,0
2000000000,3,4.989319368610019e-07,-2.6693644983137795e-06,-7.193452975004493e-07,-2.87836382054665,1.6531217145194284,3.141592653589793,1.6531217145194284,0.0,9696.002552668857,0
