timestamp_ns,path_id,delay_s,amplitude_real,amplitude_imag,phase_rad,aoa_theta_rad,aoa_phi_rad,aod_theta_rad,aod_phi_rad,doppler_hz,los_flag
0,0,2.0690721360873985e-06,6.589486155288537e-07,-1.099704624356899e-06,-1.0309615193932327,1.560800871385068,0.029024105361243353,1.5807917822047253,-3.1125685482285497,-9724.369438862186,1
1000000,0,2.0687479904633804e-06,-1.1913241360717886e-06,-4.7415760198349677e-07,-2.762803924658518,1.5607993051763867,0.02902865478948129,1.5807933484134067,-3.112563998800312,-9724.368002113459,1
2000000,0,2.0684238448872654e-06,-2.7702432224232605e-07,1.2521387645396716e-06,1.7885299476759684,1.5607977384770269,0.029033205643756315,1.5807949151127665,-3.112559447946037,-9724.366564689213,1
3000000,0,2.068099699359075e-06,1.2805592661966157e-06,7.264640983210978e-08,0.05666947935114072,1.560796171286758,0.029037757924738852,1.5807964823030354,-3.1125548956650544,-9724.365126589028,1
4000000,0,2.067775553878833e-06,-1.3368790319589158e-07,-1.2758341962720313e-06,-1.6752000272264431,1.5607946036053493,0.029042311633099706,1.5807980499844438,-3.1125503419566933,-9724.363687812476,1
5000000,0,2.067451408446562e-06,-1.2380699576533233e-06,3.3663658608135707e-07,2.876106731281098,1.5607930354325703,0.02904686676951015,1.580799618157223,-3.112545786820283,-9724.362248359133,1
6000000,0,2.0671272630622836e-06,5.309421184076928e-07,1.168228650581261e-06,1.144219136090809,1.5607914667681897,0.02905142333464186,1.5808011868216036,-3.112541230255151,-9724.360808228583,1
7000000,0,2.0668031177260208e-06,1.0681037577376153e-06,-7.115677203997003e-07,-0.5876775097504682,1.5607898976119765,0.029055981329166924,1.5808027559778166,-3.1125366722606262,-9724.359367420391,1
8000000,0,2.066478972437796e-06,-8.73827978479292e-07,-9.402742737738493e-07,-2.3195832106083074,1.5607883279636996,0.02906054075375786,1.5808043256260935,-3.1125321128360355,-9724.357925934137,1
9000000,0,2.066154827197633e-06,-7.880384480348233e-07,1.0135104742269616e-06,2.231687336331303,1.5607867578231276,0.029065101609087603,1.5808058957666657,-3.1125275519807056,-9724.356483769392,1
10000000,0,2.0658306820055526e-06,1.1269852581568892e-06,6.153288382823206e-07,0.4997635126928609,1.5607851871900287,0.02906966389582952,1.5808074663997644,-3.112522989693964,-9724.355040925735,1
11000000,0,2.0655065368615786e-06,4.2661085760835856e-07,-1.2112993211197814e-06,-1.2321693787678287,1.5607836160641715,0.029074227614657392,1.5808090375256216,-3.1125184259751357,-9724.353597402736,1
12000000,0,2.065182391765733e-06,-1.2642535991579033e-06,-2.2676743079032e-07,-2.9641113422417176,1.560782044445324,0.029078792766245427,1.5808106091444691,-3.112513860823548,-9724.352153199972,1
13000000,0,2.0648582467180394e-06,-2.0972734070792228e-08,1.2844605016630243e-06,1.5871229250269985,1.5607804723332546,0.029083359351268247,1.5808121812565388,-3.112509294238525,-9724.35070831701,1
14000000,0,2.06453410171852e-06,1.27138045241289e-06,-1.854417167673569e-07,-0.14483719545359733,1.5607788997277305,0.029087927370400904,1.5808137538620626,-3.112504726219392,-9724.349262753429,1
15000000,0,2.0642099567671973e-06,-3.871251681223007e-07,-1.2253364772892232e-06,-1.8768064008112857,1.56077732662852,0.029092496824318883,1.580815326961273,-3.112500156765474,-9724.347816508802,1
16000000,0,2.0638858118640936e-06,-1.1475064396225713e-06,5.788463413609672e-07,2.6744006119425685,1.5607757530353907,0.02909706771369808,1.5808169005544026,-3.112495585876095,-9724.346369582696,1
